,M,S,E,I,C,R,Total,Rep
0.0005618989218483741,104.97,18.9,0.15,1.3,0.0,874.74,1000.0600000000001,mean
0.0005688364269329704,104.98,18.9,0.15,1.3,0.0,874.74,1000.07,mean
0.0005752999776672831,104.99,18.9,0.15,1.3,0.0,874.74,1000.08,mean
0.0005783675260761338,105.0,18.9,0.15,1.3,0.0,874.74,1000.09,mean
0.0005918367733781515,105.0,18.9,0.15,1.3,0.0,874.73,1000.08,mean
0.0005972032215684209,105.0,18.9,0.15,1.3,0.0,874.72,1000.07,mean
0.0006038538539657775,105.01,18.9,0.15,1.3,0.0,874.72,1000.08,mean
0.0006085662106212197,105.01,18.9,0.15,1.3,0.0,874.71,1000.07,mean
0.0006213007360128409,105.02,18.9,0.15,1.3,0.0,874.71,1000.08,mean
0.0006247378594184116,105.02,18.9,0.15,1.3,0.0,874.7,1000.07,mean
0.0006397674472741153,105.03,18.9,0.15,1.3,0.0,874.7,1000.08,mean
0.0006638726598424205,105.04,18.9,0.15,1.3,0.0,874.7,1000.09,mean
0.0006716760233735439,105.05,18.9,0.15,1.3,0.0,874.7,1000.1,mean
0.0006893432509097758,105.05,18.9,0.14,1.31,0.0,874.7,1000.1,mean
0.0007112468561492687,105.06,18.9,0.14,1.31,0.0,874.7,1000.11,mean
0.0007364755153872997,105.07,18.9,0.14,1.31,0.0,874.7,1000.12,mean
0.000744437153810118,105.07,18.9,0.14,1.31,0.0,874.69,1000.11,mean
0.0007607902637965791,105.06,18.9,0.14,1.31,0.0,874.69,1000.1,mean
0.0007695100123470411,105.06,18.9,0.14,1.31,0.0,874.68,1000.0899999999999,mean
0.0007786735924565475,105.07,18.9,0.14,1.31,0.0,874.68,1000.0999999999999,mean
0.0007811372909536882,105.08,18.9,0.14,1.31,0.0,874.68,1000.1099999999999,mean
0.0007905492466784765,105.09,18.9,0.14,1.31,0.0,874.68,1000.12,mean
0.0007997055337387593,105.09,18.9,0.14,1.31,0.0,874.67,1000.11,mean
0.0008016372039312732,105.1,18.9,0.14,1.31,0.0,874.67,1000.12,mean
0.0008231204113332224,105.11,18.9,0.14,1.31,0.0,874.67,1000.13,mean
0.0008295487210520619,105.12,18.9,0.14,1.31,0.0,874.67,1000.14,mean
0.0008551690303720176,105.13,18.9,0.14,1.31,0.0,874.67,1000.15,mean
0.0008660413972152448,105.13,18.9,0.14,1.31,0.0,874.66,1000.14,mean
0.0008885044625686255,105.14,18.9,0.14,1.31,0.0,874.66,1000.15,mean
0.00090063857533762,105.14,18.9,0.14,1.31,0.0,874.65,1000.14,mean
0.0009019060121710305,105.15,18.9,0.14,1.31,0.0,874.65,1000.15,mean
0.0009047833509353832,105.16,18.9,0.14,1.31,0.0,874.65,1000.16,mean
0.0009121357768640957,105.17,18.9,0.14,1.31,0.0,874.65,1000.17,mean
0.000955290913823071,105.18,18.9,0.14,1.31,0.0,874.65,1000.18,mean
0.0009687236368911556,105.18,18.9,0.14,1.31,0.0,874.64,1000.17,mean
0.0009764541247108127,105.18,18.9,0.14,1.31,0.0,874.63,1000.16,mean
0.0009880202358404436,105.19,18.9,0.14,1.31,0.0,874.63,1000.17,mean
0.000996395222116142,105.19,18.9,0.14,1.31,0.0,874.62,1000.16,mean
0.001005089044129548,105.19,18.9,0.14,1.31,0.0,874.61,1000.15,mean
0.0010126660047190248,105.19,18.89,0.15,1.31,0.0,874.61,1000.15,mean
0.0010230803216170483,105.2,18.89,0.15,1.31,0.0,874.61,1000.1600000000001,mean
0.001034119139060443,105.2,18.88,0.16,1.31,0.0,874.61,1000.16,mean
0.001038913770840123,105.21,18.88,0.16,1.31,0.0,874.61,1000.17,mean
0.0010393088807614248,105.21,18.88,0.16,1.31,0.0,874.6,1000.16,mean
0.0010428581122248204,105.21,18.88,0.16,1.31,0.0,874.59,1000.15,mean
0.001044608189985681,105.21,18.87,0.17,1.31,0.0,874.59,1000.1500000000001,mean
0.001049484469174189,105.21,18.87,0.17,1.31,0.0,874.58,1000.1400000000001,mean
0.0010667216866988944,105.22,18.87,0.17,1.31,0.0,874.58,1000.1500000000001,mean
0.001069220073680387,105.22,18.87,0.16,1.32,0.0,874.58,1000.1500000000001,mean
0.0010692407131964482,105.23,18.87,0.16,1.32,0.0,874.58,1000.1600000000001,mean
0.0010837377263896997,105.23,18.87,0.16,1.32,0.0,874.57,1000.1500000000001,mean
0.0011102146513249937,105.24,18.87,0.16,1.32,0.0,874.57,1000.1600000000001,mean
0.001111220680424628,105.24,18.86,0.17,1.32,0.0,874.57,1000.1600000000001,mean
0.0011145228576874278,105.24,18.86,0.17,1.32,0.0,874.56,1000.15,mean
0.0011234883518826185,105.23,18.86,0.17,1.32,0.0,874.56,1000.14,mean
0.0011242837038797516,105.24,18.86,0.17,1.32,0.0,874.56,1000.15,mean
0.0011281561512831062,105.25,18.86,0.17,1.32,0.0,874.56,1000.16,mean
0.0012166684920678073,105.25,18.86,0.17,1.32,0.0,874.55,1000.15,mean
0.0012186410877976783,105.25,18.86,0.17,1.32,0.0,874.54,1000.14,mean
0.0012339042869804473,105.25,18.86,0.17,1.32,0.0,874.53,1000.13,mean
0.0012467531076433703,105.26,18.86,0.17,1.32,0.0,874.53,1000.14,mean
0.0012489128835369285,105.27,18.86,0.17,1.32,0.0,874.53,1000.15,mean
0.0012680837608254336,105.27,18.86,0.17,1.32,0.0,874.52,1000.14,mean
0.0013463619478070342,105.28,18.86,0.17,1.32,0.0,874.52,1000.15,mean
0.0013542481878184845,105.29,18.86,0.17,1.32,0.0,874.52,1000.16,mean
0.001362954847383046,105.3,18.86,0.17,1.32,0.0,874.52,1000.17,mean
0.0013755048396801473,105.31,18.86,0.17,1.32,0.0,874.52,1000.18,mean
0.0013817174144890032,105.31,18.86,0.17,1.32,0.0,874.51,1000.17,mean
0.0013872179984393965,105.32,18.86,0.17,1.32,0.0,874.51,1000.18,mean
0.0014053297796329507,105.32,18.85,0.18,1.32,0.0,874.51,1000.18,mean
0.0014365732885952553,105.32,18.85,0.18,1.32,0.0,874.5,1000.17,mean
0.001451192091904474,105.32,18.85,0.18,1.32,0.0,874.49,1000.16,mean
0.0014769151450635123,105.33,18.85,0.18,1.32,0.0,874.49,1000.1700000000001,mean
0.0014789773139485263,105.33,18.85,0.18,1.32,0.0,874.48,1000.1600000000001,mean
0.0014864503574358076,105.34,18.85,0.18,1.32,0.0,874.48,1000.1700000000001,mean
0.0015185291266166766,105.35,18.85,0.18,1.32,0.0,874.48,1000.1800000000001,mean
0.0015195423907052898,105.36,18.85,0.18,1.32,0.0,874.48,1000.19,mean
0.001524708193464619,105.36,18.85,0.18,1.32,0.0,874.47,1000.1800000000001,mean
0.0015252726957184493,105.36,18.85,0.18,1.32,0.0,874.46,1000.1700000000001,mean
0.0015461083939406206,105.35,18.85,0.18,1.32,0.0,874.46,1000.1600000000001,mean
0.0015647695205367254,105.34,18.85,0.18,1.32,0.0,874.46,1000.1500000000001,mean
0.0015686923570079109,105.35,18.85,0.18,1.32,0.0,874.46,1000.1600000000001,mean
0.0016187413633629221,105.36,18.85,0.18,1.32,0.0,874.46,1000.1700000000001,mean
0.0016228952841230162,105.37,18.85,0.18,1.32,0.0,874.46,1000.1800000000001,mean
0.0016540939344584563,105.37,18.84,0.19,1.32,0.0,874.46,1000.1800000000001,mean
0.0016583084728137836,105.38,18.84,0.19,1.32,0.0,874.46,1000.19,mean
0.0016803834179311091,105.39,18.84,0.19,1.32,0.0,874.46,1000.2,mean
0.0016816421997258857,105.39,18.84,0.19,1.32,0.0,874.45,1000.19,mean
0.0016840664548140693,105.4,18.84,0.19,1.32,0.0,874.45,1000.2,mean
0.0016880676230235524,105.41,18.84,0.19,1.32,0.0,874.45,1000.21,mean
0.0016890503095090923,105.41,18.84,0.19,1.31,0.0,874.46,1000.21,mean
0.0017152753900999684,105.41,18.84,0.19,1.31,0.0,874.45,1000.2,mean
0.001750151844259518,105.42,18.84,0.19,1.31,0.0,874.45,1000.21,mean
0.0017541521453328102,105.42,18.84,0.19,1.31,0.0,874.44,1000.2,mean
0.0017744158371693908,105.43,18.84,0.19,1.31,0.0,874.44,1000.21,mean
0.0017795585677552576,105.43,18.83,0.2,1.31,0.0,874.44,1000.21,mean
0.001780282879209911,105.44,18.83,0.2,1.31,0.0,874.44,1000.22,mean
0.0017828841679294993,105.45,18.83,0.2,1.31,0.0,874.44,1000.23,mean
0.0017997540523336324,105.46,18.83,0.2,1.31,0.0,874.44,1000.24,mean
0.0018046638852320805,105.46,18.82,0.21,1.31,0.0,874.44,1000.24,mean
0.001812970317333531,105.46,18.82,0.2,1.32,0.0,874.44,1000.24,mean
0.0018285395016075512,105.46,18.82,0.2,1.32,0.0,874.43,1000.2299999999999,mean
0.0018712779353898589,105.46,18.81,0.21,1.32,0.0,874.43,1000.2299999999999,mean
0.0018920155252922265,105.47,18.81,0.21,1.32,0.0,874.43,1000.2399999999999,mean
0.0019106015372463148,105.47,18.81,0.21,1.32,0.0,874.42,1000.2299999999999,mean
0.0019196370693119746,105.47,18.81,0.21,1.32,0.0,874.41,1000.2199999999999,mean
0.001926218377907643,105.46,18.81,0.21,1.32,0.0,874.41,1000.2099999999999,mean
0.0019321632589690552,105.46,18.81,0.21,1.32,0.0,874.4,1000.1999999999999,mean
0.0019454815450326013,105.46,18.81,0.21,1.32,0.0,874.39,1000.1899999999999,mean
0.0019577662022067788,105.46,18.81,0.21,1.32,0.0,874.38,1000.18,mean
0.001958346237999525,105.47,18.81,0.21,1.32,0.0,874.38,1000.1899999999999,mean
0.0019701798587552456,105.47,18.81,0.2,1.33,0.0,874.38,1000.19,mean
0.0019909002363936745,105.48,18.81,0.2,1.33,0.0,874.38,1000.2,mean
0.001990935858849241,105.48,18.81,0.2,1.33,0.0,874.37,1000.19,mean
0.0019921150069262513,105.48,18.81,0.19,1.34,0.0,874.37,1000.19,mean
0.002000700421794289,105.49,18.81,0.19,1.34,0.0,874.37,1000.2,mean
0.0020075601835531495,105.5,18.81,0.19,1.34,0.0,874.37,1000.21,mean
0.0020113487731022225,105.51,18.81,0.19,1.34,0.0,874.37,1000.22,mean
0.002023527701943806,105.51,18.81,0.19,1.34,0.0,874.36,1000.21,mean
0.0020443474811798375,105.52,18.81,0.19,1.34,0.0,874.36,1000.22,mean
0.002047577741304707,105.52,18.81,0.19,1.34,0.0,874.35,1000.21,mean
0.0020726268736631875,105.53,18.81,0.19,1.34,0.0,874.35,1000.22,mean
0.002075777378507837,105.53,18.81,0.19,1.34,0.0,874.34,1000.21,mean
0.00207946938101089,105.53,18.81,0.19,1.34,0.0,874.33,1000.2,mean
0.0021263501799903403,105.54,18.81,0.19,1.34,0.0,874.33,1000.21,mean
0.0021314637707696704,105.54,18.81,0.19,1.34,0.0,874.32,1000.2,mean
0.0021430456974812183,105.55,18.81,0.19,1.34,0.0,874.32,1000.21,mean
0.0021688573198889063,105.55,18.81,0.18,1.35,0.0,874.32,1000.21,mean
0.0021830224183011504,105.55,18.8,0.18,1.35,0.0,874.32,1000.2,mean
0.0021830625479232675,105.56,18.8,0.18,1.35,0.0,874.32,1000.21,mean
0.002185715896269258,105.56,18.8,0.18,1.35,0.0,874.31,1000.1999999999999,mean
0.0022057690174083515,105.56,18.8,0.17,1.36,0.0,874.31,1000.1999999999999,mean
0.0022283963266289675,105.56,18.8,0.17,1.36,0.0,874.3,1000.1899999999999,mean
0.0022515995083842322,105.57,18.8,0.17,1.36,0.0,874.3,1000.1999999999999,mean
0.002254011799535882,105.57,18.8,0.17,1.36,0.0,874.29,1000.1899999999999,mean
0.002255807313487481,105.58,18.8,0.17,1.36,0.0,874.29,1000.1999999999999,mean
0.002260204353711544,105.59,18.8,0.17,1.36,0.0,874.29,1000.2099999999999,mean
0.0022654067024765467,105.59,18.8,0.17,1.36,0.0,874.28,1000.1999999999999,mean
0.0022678077839433414,105.6,18.8,0.17,1.36,0.0,874.28,1000.2099999999999,mean
0.002274134098120939,105.6,18.8,0.17,1.36,0.0,874.27,1000.1999999999999,mean
0.0022813320267794433,105.61,18.8,0.17,1.36,0.0,874.27,1000.21,mean
0.002300996935261111,105.61,18.8,0.17,1.35,0.0,874.28,1000.2099999999999,mean
0.002302392147915746,105.46464646464646,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4848484848485,1000.2323232323232,mean
0.0023127074364018125,105.47474747474747,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4848484848485,1000.2424242424242,mean
0.0023158965303266372,105.48484848484848,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4848484848485,1000.2525252525253,mean
0.0023219212881757656,105.48484848484848,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4747474747475,1000.2424242424242,mean
0.0023410039596076996,105.4949494949495,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4747474747475,1000.2525252525253,mean
0.002357983983070966,105.4949494949495,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4646464646464,1000.2424242424242,mean
0.0023628108083722406,105.5050505050505,18.747474747474747,0.1717171717171717,1.3636363636363635,0.0,874.4646464646464,1000.2525252525252,mean
0.0023653290580033515,105.5050505050505,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4646464646464,1000.2424242424242,mean
0.0023797380354890763,105.5050505050505,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4545454545455,1000.2323232323233,mean
0.002380242582770026,105.51515151515152,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4545454545455,1000.2424242424242,mean
0.002399010893772448,105.52525252525253,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4545454545455,1000.2525252525253,mean
0.002414085827187583,105.53535353535354,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4545454545455,1000.2626262626263,mean
0.002417166004793582,105.54545454545455,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4545454545455,1000.2727272727274,mean
0.0024480022421573544,105.54545454545455,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4444444444445,1000.2626262626263,mean
0.0024740582871438654,105.54545454545455,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4343434343434,1000.2525252525253,mean
0.002474058865436104,105.55555555555556,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4343434343434,1000.2626262626262,mean
0.002476945959626775,105.55555555555556,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4242424242424,1000.2525252525252,mean
0.0024968092521660767,105.56565656565657,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4242424242424,1000.2626262626262,mean
0.0025053337323216202,105.57575757575758,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4242424242424,1000.2727272727273,mean
0.0025132084056629367,105.57575757575758,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4141414141415,1000.2626262626263,mean
0.002513971304127279,105.58585858585859,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4141414141415,1000.2727272727274,mean
0.0025259698054842517,105.58585858585859,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4040404040404,1000.2626262626263,mean
0.0025355888153563194,105.5959595959596,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4040404040404,1000.2727272727273,mean
0.002542313053458962,105.60606060606061,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4040404040404,1000.2828282828283,mean
0.0025464944447033335,105.61616161616162,18.737373737373737,0.1717171717171717,1.3636363636363635,0.0,874.4040404040404,1000.2929292929293,mean
0.002562644084806958,105.61616161616162,18.737373737373737,0.16161616161616163,1.3737373737373737,0.0,874.4040404040404,1000.2929292929293,mean
0.0025889328306449,105.62626262626263,18.737373737373737,0.16161616161616163,1.3737373737373737,0.0,874.4040404040404,1000.3030303030304,mean
0.0025907778712683793,105.62626262626263,18.737373737373737,0.16161616161616163,1.3737373737373737,0.0,874.3939393939394,1000.2929292929293,mean
0.0025944391453869287,105.62626262626263,18.737373737373737,0.16161616161616163,1.3737373737373737,0.0,874.3838383838383,1000.2828282828283,mean
0.0026389529065207196,105.62626262626263,18.737373737373737,0.16161616161616163,1.3737373737373737,0.0,874.3737373737374,1000.2727272727274,mean
0.0026528797671514504,105.62626262626263,18.737373737373737,0.16161616161616163,1.3737373737373737,0.0,874.3636363636364,1000.2626262626263,mean
0.002693816353507023,105.62626262626263,18.737373737373737,0.15151515151515152,1.3838383838383839,0.0,874.3636363636364,1000.2626262626263,mean
0.0027362580943440344,105.62626262626263,18.727272727272727,0.16161616161616163,1.3838383838383839,0.0,874.3636363636364,1000.2626262626263,mean
0.002752118547562077,105.62626262626263,18.727272727272727,0.16161616161616163,1.3838383838383839,0.0,874.3535353535353,1000.2525252525253,mean
0.0027580439647667213,105.63636363636364,18.727272727272727,0.16161616161616163,1.3838383838383839,0.0,874.3535353535353,1000.2626262626262,mean
0.0027769632368584863,105.63636363636364,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3535353535353,1000.2626262626262,mean
0.0027773328167251103,105.64646464646465,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3535353535353,1000.2727272727273,mean
0.0027837444954346147,105.64646464646465,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3434343434343,1000.2626262626262,mean
0.002786676853276539,105.65656565656566,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3434343434343,1000.2727272727273,mean
0.0027918345048019762,105.66666666666667,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3434343434343,1000.2828282828283,mean
0.0028057567658503757,105.66666666666667,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3333333333334,1000.2727272727274,mean
0.002839612798858374,105.67676767676768,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3333333333334,1000.2828282828283,mean
0.002857447209535735,105.67676767676768,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3232323232323,1000.2727272727273,mean
0.002897485600647878,105.68686868686869,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3232323232323,1000.2828282828283,mean
0.0029062152124430907,105.6969696969697,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3232323232323,1000.2929292929293,mean
0.0029104921076008594,105.6969696969697,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3131313131313,1000.2828282828283,mean
0.0029114315566507454,105.6969696969697,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3030303030303,1000.2727272727273,mean
0.0029298316722067355,105.70707070707071,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3030303030303,1000.2828282828283,mean
0.0029360228472550542,105.71717171717172,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3030303030303,1000.2929292929292,mean
0.002942723251828134,105.72727272727273,18.717171717171716,0.1717171717171717,1.3838383838383839,0.0,874.3030303030303,1000.3030303030303,mean
0.00294429919557062,105.72727272727273,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.3030303030303,1000.3030303030303,mean
0.0029526732876998807,105.72727272727273,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2929292929293,1000.2929292929293,mean
0.0029649048633673125,105.72727272727273,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2828282828283,1000.2828282828283,mean
0.002987392534624951,105.73737373737374,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2828282828283,1000.2929292929293,mean
0.002994201352813974,105.74747474747475,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2828282828283,1000.3030303030304,mean
0.003014680981022727,105.75757575757575,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2828282828283,1000.3131313131313,mean
0.0030165277073254306,105.76767676767676,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2828282828283,1000.3232323232323,mean
0.0030256802706460917,105.76767676767676,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2727272727273,1000.3131313131313,mean
0.0030262227991251223,105.76767676767676,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2626262626262,1000.3030303030303,mean
0.0030437486019796456,105.76767676767676,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2525252525253,1000.2929292929293,mean
0.0030607861814626602,105.76767676767676,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2424242424242,1000.2828282828283,mean
0.0030671431905381096,105.77777777777777,18.717171717171716,0.16161616161616163,1.393939393939394,0.0,874.2424242424242,1000.2929292929293,mean
0.0030833663010779977,105.77777777777777,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2424242424242,1000.2929292929293,mean
0.0030839793988797193,105.78787878787878,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2424242424242,1000.3030303030303,mean
0.003087387265404029,105.78787878787878,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2323232323232,1000.2929292929292,mean
0.003106256260009488,105.78787878787878,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2222222222222,1000.2828282828282,mean
0.003109121755899835,105.78787878787878,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2121212121212,1000.2727272727273,mean
0.00311103317338054,105.79797979797979,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2121212121212,1000.2828282828283,mean
0.0031331730547378076,105.8080808080808,18.707070707070706,0.1717171717171717,1.393939393939394,0.0,874.2121212121212,1000.2929292929293,mean
0.0031628598832864046,105.8080808080808,18.696969696969695,0.18181818181818182,1.393939393939394,0.0,874.2121212121212,1000.2929292929293,mean
0.0031658136874486817,105.81818181818181,18.696969696969695,0.18181818181818182,1.393939393939394,0.0,874.2121212121212,1000.3030303030304,mean
0.003222590408177305,105.81818181818181,18.696969696969695,0.1717171717171717,1.404040404040404,0.0,874.2121212121212,1000.3030303030304,mean
0.003235632171262992,105.81818181818181,18.696969696969695,0.1717171717171717,1.404040404040404,0.0,874.2020202020202,1000.2929292929293,mean
0.003239983600900942,105.81818181818181,18.696969696969695,0.1717171717171717,1.404040404040404,0.0,874.1919191919192,1000.2828282828283,mean
0.0032480265533520463,105.82828282828282,18.696969696969695,0.1717171717171717,1.404040404040404,0.0,874.1919191919192,1000.2929292929292,mean
0.003260808753729676,105.83838383838383,18.696969696969695,0.1717171717171717,1.404040404040404,0.0,874.1919191919192,1000.3030303030303,mean
